"pid","hotel","name","commenttitle","comment","rating"
"d4727829","The Pod Boutique Capsule Hotel","Hugo Tan","An extremely interesting experience for our staycation","I have read about capsule style hotels from Japan and have always been curious to know how is it like to stay one. Hence, my partner and I decided to try staying in one right here in Singapore.  Check in & out were all smooth and assisted by the friendly hotel staff.  Common areas rooms and shared toilets were were all very clean, neat & tidy  My room (or Pod, in this case) itself had a queen sized bed and a small table & chair with lighting and an electrical socket. Bed and pillows were a bit too soft for me as I do prefer firmer beds & pillows but that's just my personal preference.  Aircon was strong enough.  However, noise was an issue (but of course we expected this already). Due to the nature of the capsules, any noise from neighbouring capsules can be clearly heard and it°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","Dinda","Very nice stay, a bit far from MRT station","I stayed for 2 nights at The Pod in early March 2017. I was really impressed by the cleanliness of the room and toilets, guests aren't allowed to wear shoes/sandals in the hallways all the way to our room. The staffs clean the toilets really often and I was amazed by the fact that they have special tiles in their bathroom which dried super quickly. Breakfast was nice, there were a couple varieties of breakfast we can choose, jams, and tea/coffee, and also there is a water dispenser in the main lobby so that we can fill up our water bottle before we go. The staffs are really nice and helpful. The only disadvantage of my stay is that the location of The Pod is a bit far from Bugis station by walk, in my opinion. There is also a bus station in front of the hotel but there's no°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","Vmegumi","Great","Comfortable, clean, peaceful. Helpful staff. Clean toilet and shower. Basic toiletries provided, even towels provided. Breakfast basic but yummy. Walking distance to train station and bus stop. Changi airport 20 minutes from Pod by taxi. 45 minutes by train. Highly recommended","4"
"d4727829","The Pod Boutique Capsule Hotel","kanattz","very nice hostel","each bed has curtain and you have privacy. what is good is shower space and toilette space are separated with the grass door so no need worry about wet toilet seat. staff are very friendly, kind and helpful, especially Yixian and Edison. Yixian kindly showed the way to the ford factory when I asked. I will stay here again!!","5"
"d4727829","The Pod Boutique Capsule Hotel","totoropon","Good but could be much better.","Pros:   - Centrally  located in a really nice neighbourhood with cute bars and restaurants. MRT is just 10 min  away  -  Beautiful design and facilities are rather clean.  they could be much cleaner.  But for 50  USD you can't ask for much.    -  Staff very accommodating when we extended our stay last minute.    -  Complimentary  washing machine use   Cons   -  Beds are very noisy  and street noise can be heard at night.  The property advertised complimentary  earplugs but they were not available and no extra efforts were made to deliver as advertised.   -Staff controls lights in the rooms and they turn them off after midnight  even if asked to do it a little earlier.    - Breakfast is really bad.","3"
"d4727829","The Pod Boutique Capsule Hotel","sinfonia1989","Good Location, Clean & Comfy","Very Good location, walkable distance from 2 subway station, surrounding with restaurant and cafe, also about just 10 mins walk to shopping places in bugis.  I stayed in Pod Suite which was very comfortable and very clean, the only flaw is that you still can hear people talking in another suite next to you, but it understandable as it's hostel. Staff was nice, breakfast room was a little bit too small. You can leave the luggage at the reception before and after check-in.  Bathroom is larger than others hostel and very clean.","4"
"d4727829","The Pod Boutique Capsule Hotel","Lorraine D","Excellent value","Spotlessly clean with comfortable beds and very good breakfast in a great location, well-run by helpful and efficient staff. Good location for sightseeing and lots of restaurants. Great value for money.","5"
"d4727829","The Pod Boutique Capsule Hotel","Harriet R","Great location but too many guests","Fantastic location - walking distance from marina bay sands - and within the Turkish area which has good food and quirky shops / cafes / bars.  The pods were clean and comfortable with lockers under the bed to securely store bags / valuables.  Only x2 shower / bathrooms worked on our floor which were shared between at least 40 people - there was always a queue to use the toilet or shower, which is far from ideal.   Good buffet breakfast although the breakfast room was really cramped - there were not enough seats for everyone to sit down and eat.   Price was cheap for Singapore. However seemed like there were too many guests for the facilities.","3"
"d4727829","The Pod Boutique Capsule Hotel","À¯ ‰π","High CP value Hostel.","The POD is a very good hostel that I will recommend. They have good service, the bed and facilities are also good. I enjoy three nights there. The rent is also reasonable and cheap.  I will book again next time I visit Singapore!","5"
"d4727829","The Pod Boutique Capsule Hotel","Dystryer","A shared hotel","A really good option for backpackers in Singapore. More than a hostel, The Pod looks and felles more like a hotel with share dorms. It also has a really good buffet breakfast and it¢•s located near a metro station, perfect to go from and to the airport.","4"
"d4727829","The Pod Boutique Capsule Hotel","Suryo_Sudikdo","great place to stay","very comfortable place for traveller, clean room with nice staff and great location near MRT station Bugis.  I'd like to recommended this hotel if you come to Singapore. Just info, at the night, the road near hotel is very crowded wih people (Arab Street).","4"
